dataset_family,landscape_id,selection_id,V,geographic_regime,replicate,inventory_regime,local_imbalance_level,seed,source_station_row_indices,total_initial_inventory,total_target_inventory,station_inventory_minus_target,local_l1_imbalance,surplus_station_count,deficit_station_count,landscape_path,landscape_file_sha256,mapping_path,capacity_sha256,coordinate_sha256,instance_id,M,Q,complete_Q_vector,instance_path,instance_file_sha256,parser_format,distance_convention,scenario_id,T_seconds,pickup_seconds,drop_seconds,lambda,mathematical_scenario_identity_sha256,future_k1_am_sf_command,future_p_grb_command
citibike443-regional-v1,cb443_V30_compact_r2_shortage,cb443_V30_compact_r2,30,compact,2,shortage,high,2109309968,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,287,326,-39,197,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_shortage.json,1787eb78408d6bbeba1947edac30c5540e79b71adce8c19fd67280122cf9e8bd,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_shortage_M05_Q20,5,20,"[20,20,20,20,20]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt,315dc2a04cc97821733be95b8d712660f6bb594cc59be4e918e4610f02db886e,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_shortage_M05_Q20_T03600,3600,60.0,60.0,0.15,65e6abac2b39253b289dbe9f7cb6aaa90ed1487c2d06371bb1838e0d47d56c96,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_shortage,cb443_V30_compact_r2,30,compact,2,shortage,high,2109309968,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,287,326,-39,197,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_shortage.json,1787eb78408d6bbeba1947edac30c5540e79b71adce8c19fd67280122cf9e8bd,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_shortage_M05_Q20,5,20,"[20,20,20,20,20]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt,315dc2a04cc97821733be95b8d712660f6bb594cc59be4e918e4610f02db886e,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_shortage_M05_Q20_T10800,10800,60.0,60.0,0.15,14349887f25d4fb4033005b35018a29072638d16f8b8b77e133155f13f7b3aa2,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_shortage,cb443_V30_compact_r2,30,compact,2,shortage,high,2109309968,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,287,326,-39,197,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_shortage.json,1787eb78408d6bbeba1947edac30c5540e79b71adce8c19fd67280122cf9e8bd,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_shortage_M05_Q20,5,20,"[20,20,20,20,20]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt,315dc2a04cc97821733be95b8d712660f6bb594cc59be4e918e4610f02db886e,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_shortage_M05_Q20_T18000,18000,60.0,60.0,0.15,ae60ffa818e8614dd4b683f688616955e426bf3c2aa2c67e7a1e71ad6b1a1c83,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_shortage,cb443_V30_compact_r2,30,compact,2,shortage,high,2109309968,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,287,326,-39,197,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_shortage.json,1787eb78408d6bbeba1947edac30c5540e79b71adce8c19fd67280122cf9e8bd,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_shortage_M05_Q30,5,30,"[30,30,30,30,30]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt,ca0dfd11d20e46793311fd2bf2b23c25f9fe139bdeb3b182b3bbab4e6bcff134,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_shortage_M05_Q30_T01800,1800,60.0,60.0,0.15,01a62dfa30feba1cf11a30d688f212db615eac5b9bc81a0eab84a5ab8534e278,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_shortage,cb443_V30_compact_r2,30,compact,2,shortage,high,2109309968,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,287,326,-39,197,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_shortage.json,1787eb78408d6bbeba1947edac30c5540e79b71adce8c19fd67280122cf9e8bd,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_shortage_M05_Q30,5,30,"[30,30,30,30,30]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt,ca0dfd11d20e46793311fd2bf2b23c25f9fe139bdeb3b182b3bbab4e6bcff134,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_shortage_M05_Q30_T03600,3600,60.0,60.0,0.15,256f1f93c6026a2bd1f84d759ebaed5f42b0674c6b8fb6a74eb99e65890ac488,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_shortage,cb443_V30_compact_r2,30,compact,2,shortage,high,2109309968,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,287,326,-39,197,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_shortage.json,1787eb78408d6bbeba1947edac30c5540e79b71adce8c19fd67280122cf9e8bd,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_shortage_M05_Q30,5,30,"[30,30,30,30,30]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt,ca0dfd11d20e46793311fd2bf2b23c25f9fe139bdeb3b182b3bbab4e6bcff134,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_shortage_M05_Q30_T10800,10800,60.0,60.0,0.15,eb2ba1be41926e2bff82dde1e297da614249d39bf802945dc825ac8e4179dd72,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_shortage,cb443_V30_compact_r2,30,compact,2,shortage,high,2109309968,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,287,326,-39,197,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_shortage.json,1787eb78408d6bbeba1947edac30c5540e79b71adce8c19fd67280122cf9e8bd,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_shortage_M05_Q30,5,30,"[30,30,30,30,30]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt,ca0dfd11d20e46793311fd2bf2b23c25f9fe139bdeb3b182b3bbab4e6bcff134,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_shortage_M05_Q30_T18000,18000,60.0,60.0,0.15,6ba44a55c94023cd6c13b0c1b289decba20c4b1ba622ba90d60adfeb2e0a8f3a,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_balanced,cb443_V30_compact_r2,30,compact,2,balanced,moderate,590697535,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,326,326,0,118,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_balanced.json,9001813e8f18f9ff438b92c18fb7ef4036109fbd1493a76cf2255ec8d59aee43,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_balanced_M03_Q20,3,20,"[20,20,20]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt,35726453096f0fac95504cb4bf0796e51cf6584b4e13997cefb5f387e4b87ec3,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_balanced_M03_Q20_T01800,1800,60.0,60.0,0.15,48355488b4729816a9c9ecd4cae48ce0333a8c38239935b80fd4d6d41be785df,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_balanced,cb443_V30_compact_r2,30,compact,2,balanced,moderate,590697535,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,326,326,0,118,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_balanced.json,9001813e8f18f9ff438b92c18fb7ef4036109fbd1493a76cf2255ec8d59aee43,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_balanced_M03_Q20,3,20,"[20,20,20]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt,35726453096f0fac95504cb4bf0796e51cf6584b4e13997cefb5f387e4b87ec3,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_balanced_M03_Q20_T03600,3600,60.0,60.0,0.15,ca4b156f840db5e258e29e4cc31e108a83bf4d5912280283b013f6bb5433b4ec,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_balanced,cb443_V30_compact_r2,30,compact,2,balanced,moderate,590697535,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,326,326,0,118,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_balanced.json,9001813e8f18f9ff438b92c18fb7ef4036109fbd1493a76cf2255ec8d59aee43,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_balanced_M03_Q20,3,20,"[20,20,20]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt,35726453096f0fac95504cb4bf0796e51cf6584b4e13997cefb5f387e4b87ec3,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_balanced_M03_Q20_T10800,10800,60.0,60.0,0.15,11d750914e38aa0d3700ef02f91935d91b4c994af686bc48076252455352ee38,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_balanced,cb443_V30_compact_r2,30,compact,2,balanced,moderate,590697535,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,326,326,0,118,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_balanced.json,9001813e8f18f9ff438b92c18fb7ef4036109fbd1493a76cf2255ec8d59aee43,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_balanced_M03_Q20,3,20,"[20,20,20]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt,35726453096f0fac95504cb4bf0796e51cf6584b4e13997cefb5f387e4b87ec3,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_balanced_M03_Q20_T18000,18000,60.0,60.0,0.15,5d1b068987acb3708113fd342158b8a088a6e6f269de4a072165aec5c015f3e5,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt --lambda 0.15 --T 18000 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_balanced,cb443_V30_compact_r2,30,compact,2,balanced,moderate,590697535,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,326,326,0,118,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_balanced.json,9001813e8f18f9ff438b92c18fb7ef4036109fbd1493a76cf2255ec8d59aee43,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_balanced_M03_Q30,3,30,"[30,30,30]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt,35354b95dac5dd58b1426274736f1cb9a44875832a868740daf7ee317c25d4a9,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_balanced_M03_Q30_T01800,1800,60.0,60.0,0.15,24e5e1142f956fa55f6e27794289b46f888f7068f76fe23efb332cd1adf605de,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt --lambda 0.15 --T 1800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_balanced,cb443_V30_compact_r2,30,compact,2,balanced,moderate,590697535,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,326,326,0,118,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_balanced.json,9001813e8f18f9ff438b92c18fb7ef4036109fbd1493a76cf2255ec8d59aee43,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_balanced_M03_Q30,3,30,"[30,30,30]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt,35354b95dac5dd58b1426274736f1cb9a44875832a868740daf7ee317c25d4a9,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_balanced_M03_Q30_T03600,3600,60.0,60.0,0.15,f81e4713ed05c299a43c688a0eba66938d26b6b19218ae42a63c75d0718df50c,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt --lambda 0.15 --T 3600 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
citibike443-regional-v1,cb443_V30_compact_r2_balanced,cb443_V30_compact_r2,30,compact,2,balanced,moderate,590697535,0;2;5;4;8;1;6;10;3;14;18;17;20;12;9;24;23;19;29;7;21;15;34;11;32;40;41;30;37;43,326,326,0,118,15,15,reference/citibike443-regional-v1/landscapes/V30/cb443_V30_compact_r2_balanced.json,9001813e8f18f9ff438b92c18fb7ef4036109fbd1493a76cf2255ec8d59aee43,reference/citibike443-regional-v1/mappings/V30/cb443_V30_compact_r2_source_mapping.csv,92ca9b05e66d1425bbc801be2dd9c0776b1a9707e62a60b821d941aa98625ae1,c5fd892cc82e07332d4796edb0527182d9c60883acc9b87a5410dab569f990d1,cb443_V30_compact_r2_balanced_M03_Q30,3,30,"[30,30,30]",reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt,35354b95dac5dd58b1426274736f1cb9a44875832a868740daf7ee317c25d4a9,ExactEBRP Hybrid-GA-compatible text; points-authoritative,"Euclidean serialized UTM meters / 1.5 m/s, rebuilt by Parser.cpp",cb443_V30_compact_r2_balanced_M03_Q30_T10800,10800,60.0,60.0,0.15,6455ed515a42aede89a646af0f0677fe0dc00c5021e6a6bffa02c9eff85c0dd7,build/ExactEBRP.exe --method tailored --algorithm-preset paper-k1-am-sf --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --mip-threads 1 --out <result.json>,build/ExactEBRP.exe --method gurobi --plain-baseline --input reference/citibike443-regional-v1/instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt --lambda 0.15 --T 10800 --time-limit <solver-seconds> --threads 1 --gurobi-threads 1 --out <result.json>
